order_id,line_no,sku_id,qty,order_time,pick_start,pick_end,check_time,ship_time,loc_id,picker
SO202607210372,2,SKU0071,2,2026-07-21 17:17:13,2026-07-21 17:47:37,2026-07-21 17:48:40,2026-07-21 17:49:55,2026-07-21 18:17:52,L0113,梁波
SO202607210372,3,SKU0182,1,2026-07-21 17:17:41,2026-07-21 17:37:02,2026-07-21 17:38:03,2026-07-21 17:38:55,2026-07-21 18:06:42,L0258,黄成
SO202607210373,1,SKU0460,4,2026-07-21 17:19:26,2026-07-21 17:54:01,2026-07-21 17:55:22,2026-07-21 17:56:56,2026-07-21 18:03:41,L0463,叶华
SO202607210374,1,SKU0168,3,2026-07-21 17:20:33,2026-07-21 17:52:38,2026-07-21 17:54:32,2026-07-21 17:56:01,2026-07-21 18:08:48,L0792,张晨
SO202607210374,2,SKU0371,4,2026-07-21 17:20:48,2026-07-21 17:55:01,2026-07-21 17:56:38,2026-07-21 17:57:47,2026-07-21 18:41:52,L0559,刘艳
SO202607210375,1,SKU0033,1,2026-07-21 17:21:22,2026-07-21 17:45:16,2026-07-21 17:47:06,2026-07-21 17:48:31,2026-07-21 18:20:42,L0797,刘楠
SO202607210375,2,SKU0450,3,2026-07-21 17:21:48,2026-07-21 17:46:22,2026-07-21 17:47:34,2026-07-21 17:49:06,2026-07-21 18:23:47,L0643,刘艳
SO202607210376,1,SKU0145,3,2026-07-21 17:22:45,2026-07-21 17:53:33,2026-07-21 17:55:29,2026-07-21 17:56:27,2026-07-21 18:24:03,L0800,姜琳
SO202607210377,1,SKU0108,2,2026-07-21 17:24:51,2026-07-21 17:49:35,2026-07-21 17:51:09,2026-07-21 17:52:13,2026-07-21 18:15:37,L0786,黄利
SO202607210377,2,SKU0052,1,2026-07-21 17:24:15,2026-07-21 18:02:15,2026-07-21 18:03:52,2026-07-21 18:05:42,2026-07-21 18:39:12,L0793,叶华
SO202607210378,1,SKU0145,5,2026-07-21 17:26:30,2026-07-21 17:51:30,2026-07-21 17:53:23,2026-07-21 17:54:48,2026-07-21 18:12:11,L0800,黄利
SO202607210378,2,SKU0242,2,2026-07-21 17:26:50,2026-07-21 18:07:27,2026-07-21 18:08:32,2026-07-21 18:10:05,2026-07-21 18:22:32,L0154,何丽
SO202607210379,1,SKU0395,5,2026-07-21 17:29:44,2026-07-21 17:54:40,2026-07-21 17:55:50,2026-07-21 17:57:13,2026-07-21 18:07:39,L0117,樊桂芳
SO202607210379,2,SKU0197,2,2026-07-21 17:29:12,2026-07-21 17:52:54,2026-07-21 17:54:19,2026-07-21 17:55:39,2026-07-21 18:36:09,L0399,李辉
SO202607210379,3,SKU0145,1,2026-07-21 17:29:52,2026-07-21 17:54:43,2026-07-21 17:56:46,2026-07-21 17:57:34,2026-07-21 18:08:59,L0800,黄利
SO202607210380,1,SKU0089,3,2026-07-21 17:33:56,2026-07-21 18:04:50,2026-07-21 18:06:33,2026-07-21 18:07:29,2026-07-21 18:47:13,L0707,孙桂英
SO202607210380,2,SKU0360,1,2026-07-21 17:33:44,2026-07-21 17:58:25,2026-07-21 17:59:34,2026-07-21 18:01:06,2026-07-21 18:08:25,L0768,唐海燕
SO202607210381,1,SKU0206,2,2026-07-21 17:34:08,2026-07-21 17:59:18,2026-07-21 18:01:05,2026-07-21 18:02:08,2026-07-21 18:24:27,L0760,阎玉梅
SO202607210382,1,SKU0206,3,2026-07-21 17:38:21,2026-07-21 18:05:11,2026-07-21 18:06:58,2026-07-21 18:08:27,2026-07-21 18:21:26,L0760,梁波
SO202607210382,2,SKU0459,4,2026-07-21 17:38:25,2026-07-21 17:57:48,2026-07-21 17:59:39,2026-07-21 18:00:43,2026-07-21 18:06:49,L0716,何丽
SO202607210383,1,SKU0153,5,2026-07-21 17:38:07,2026-07-21 17:59:42,2026-07-21 18:01:27,2026-07-21 18:02:19,2026-07-21 18:36:48,L0713,万帅
SO202607210383,2,SKU0481,2,2026-07-21 17:38:33,2026-07-21 17:51:52,2026-07-21 17:52:58,2026-07-21 17:53:36,2026-07-21 18:10:37,L0196,姜琳
SO202607210384,1,SKU0156,1,2026-07-21 17:38:32,2026-07-21 17:55:09,2026-07-21 17:56:23,2026-07-21 17:57:07,2026-07-21 18:27:16,L0611,万帅
SO202607210384,2,SKU0168,1,2026-07-21 17:38:41,2026-07-21 18:14:02,2026-07-21 18:15:39,2026-07-21 18:16:53,2026-07-21 18:34:47,L0792,孙桂英
SO202607210385,1,SKU0332,2,2026-07-21 17:39:10,2026-07-21 17:54:28,2026-07-21 17:56:12,2026-07-21 17:57:22,2026-07-21 18:08:01,L0759,梁波
SO202607210385,2,SKU0407,4,2026-07-21 17:39:38,2026-07-21 17:56:53,2026-07-21 17:58:37,2026-07-21 17:59:59,2026-07-21 18:34:16,L0758,樊桂芳
SO202607210386,1,SKU0205,3,2026-07-21 17:41:53,2026-07-21 18:07:34,2026-07-21 18:09:25,2026-07-21 18:10:24,2026-07-21 18:25:38,L0795,张晨
SO202607210387,1,SKU0095,3,2026-07-21 17:42:53,2026-07-21 17:54:33,2026-07-21 17:55:43,2026-07-21 17:56:49,2026-07-21 18:06:30,L0535,梁波
SO202607210387,2,SKU0385,4,2026-07-21 17:42:30,2026-07-21 18:16:47,2026-07-21 18:18:33,2026-07-21 18:20:12,2026-07-21 18:51:14,L0597,万帅
SO202607210388,1,SKU0438,1,2026-07-21 17:42:01,2026-07-21 18:03:26,2026-07-21 18:05:10,2026-07-21 18:06:19,2026-07-21 18:30:37,L0719,梁波
SO202607210389,1,SKU0417,5,2026-07-21 17:46:59,2026-07-21 18:06:31,2026-07-21 18:07:59,2026-07-21 18:08:59,2026-07-21 18:26:01,L0550,姜琳
SO202607210390,1,SKU0163,3,2026-07-21 17:46:56,2026-07-21 18:02:57,2026-07-21 18:04:25,2026-07-21 18:05:13,2026-07-21 18:37:46,L0585,樊桂芳
SO202607210390,2,SKU0334,4,2026-07-21 17:46:26,2026-07-21 18:27:27,2026-07-21 18:28:25,2026-07-21 18:29:23,2026-07-21 18:35:39,L0074,陈云
SO202607210390,3,SKU0033,3,2026-07-21 17:46:05,2026-07-21 18:17:11,2026-07-21 18:18:58,2026-07-21 18:20:14,2026-07-21 19:02:49,L0797,刘艳
SO202607210391,1,SKU0462,4,2026-07-21 17:48:04,2026-07-21 18:08:43,2026-07-21 18:09:54,2026-07-21 18:10:40,2026-07-21 18:19:59,L0612,孙桂英
SO202607210392,1,SKU0123,5,2026-07-21 17:48:14,2026-07-21 18:24:41,2026-07-21 18:26:14,2026-07-21 18:27:33,2026-07-21 18:38:00,L0560,刘艳
SO202607210392,2,SKU0018,4,2026-07-21 17:48:25,2026-07-21 18:26:13,2026-07-21 18:27:11,2026-07-21 18:28:41,2026-07-21 18:50:41,L0493,何丽
SO202607210393,1,SKU0221,5,2026-07-21 17:48:40,2026-07-21 18:16:36,2026-07-21 18:17:48,2026-07-21 18:18:45,2026-07-21 18:36:48,L0315,张晨
SO202607210394,1,SKU0161,4,2026-07-21 17:49:13,2026-07-21 18:13:14,2026-07-21 18:14:33,2026-07-21 18:15:56,2026-07-21 18:54:20,L0159,黄利
SO202607210394,2,SKU0206,4,2026-07-21 17:49:32,2026-07-21 18:29:51,2026-07-21 18:32:02,2026-07-21 18:32:45,2026-07-21 18:48:52,L0760,唐海燕
SO202607210395,1,SKU0145,2,2026-07-21 17:50:00,2026-07-21 18:05:05,2026-07-21 18:07:02,2026-07-21 18:08:48,2026-07-21 18:13:54,L0800,阎玉梅
SO202607210395,2,SKU0027,2,2026-07-21 17:50:06,2026-07-21 18:22:32,2026-07-21 18:24:10,2026-07-21 18:25:16,2026-07-21 18:54:45,L0558,李英
SO202607210396,1,SKU0317,5,2026-07-21 17:51:10,2026-07-21 18:12:10,2026-07-21 18:13:52,2026-07-21 18:15:06,2026-07-21 18:38:54,L0677,孙桂英
SO202607210397,1,SKU0418,4,2026-07-21 17:53:37,2026-07-21 18:27:17,2026-07-21 18:28:45,2026-07-21 18:29:40,2026-07-21 19:12:08,L0771,叶华
SO202607210398,1,SKU0033,5,2026-07-21 17:56:32,2026-07-21 18:07:54,2026-07-21 18:09:44,2026-07-21 18:10:30,2026-07-21 18:32:33,L0797,阎玉梅
SO202607210398,2,SKU0001,3,2026-07-21 17:56:42,2026-07-21 18:23:54,2026-07-21 18:25:36,2026-07-21 18:26:44,2026-07-21 19:10:24,L0588,魏斌
SO202607210399,1,SKU0206,3,2026-07-21 17:57:26,2026-07-21 18:13:54,2026-07-21 18:15:48,2026-07-21 18:17:24,2026-07-21 18:23:57,L0760,唐海燕
SO202607210399,2,SKU0407,3,2026-07-21 17:57:53,2026-07-21 18:11:50,2026-07-21 18:13:51,2026-07-21 18:14:35,2026-07-21 18:29:30,L0758,魏斌
SO202607210399,3,SKU0206,1,2026-07-21 17:57:18,2026-07-21 18:38:11,2026-07-21 18:40:07,2026-07-21 18:41:02,2026-07-21 19:04:57,L0760,姜琳
SO202607210400,1,SKU0301,1,2026-07-21 17:58:54,2026-07-21 18:29:56,2026-07-21 18:31:36,2026-07-21 18:32:44,2026-07-21 18:48:02,L0748,刘艳
SO202607210400,2,SKU0357,3,2026-07-21 17:58:03,2026-07-21 18:25:21,2026-07-21 18:26:52,2026-07-21 18:27:42,2026-07-21 19:09:32,L0743,刘楠
SO202607220001,1,SKU0088,2,2026-07-22 08:01:47,2026-07-22 08:25:28,2026-07-22 08:27:09,2026-07-22 08:28:27,2026-07-22 08:35:36,L0750,何丽
SO202607220002,1,SKU0123,3,2026-07-22 08:07:37,2026-07-22 08:40:19,2026-07-22 08:41:56,2026-07-22 08:43:21,2026-07-22 08:58:03,L0560,张瑜
SO202607220002,2,SKU0033,1,2026-07-22 08:07:04,2026-07-22 08:25:48,2026-07-22 08:27:30,2026-07-22 08:28:12,2026-07-22 08:53:05,L0797,万帅
SO202607220002,3,SKU0145,5,2026-07-22 08:07:50,2026-07-22 08:28:45,2026-07-22 08:30:43,2026-07-22 08:31:42,2026-07-22 09:03:03,L0800,刘楠
SO202607220003,1,SKU0102,1,2026-07-22 08:10:24,2026-07-22 08:22:53,2026-07-22 08:24:28,2026-07-22 08:25:25,2026-07-22 08:45:47,L0634,黄利
SO202607220004,1,SKU0145,1,2026-07-22 08:11:27,2026-07-22 08:47:24,2026-07-22 08:49:12,2026-07-22 08:49:58,2026-07-22 08:58:45,L0800,李辉
SO202607220005,1,SKU0212,1,2026-07-22 08:13:35,2026-07-22 08:33:18,2026-07-22 08:34:05,2026-07-22 08:35:07,2026-07-22 09:11:50,L0024,叶华
SO202607220006,1,SKU0389,2,2026-07-22 08:14:28,2026-07-22 08:34:32,2026-07-22 08:36:01,2026-07-22 08:37:05,2026-07-22 09:12:31,L0477,张晨
SO202607220007,1,SKU0436,1,2026-07-22 08:15:43,2026-07-22 08:33:09,2026-07-22 08:34:18,2026-07-22 08:35:22,2026-07-22 08:54:07,L0462,黄利
SO202607220007,2,SKU0402,5,2026-07-22 08:15:00,2026-07-22 08:43:34,2026-07-22 08:44:26,2026-07-22 08:45:15,2026-07-22 09:05:17,L0522,樊桂芳
SO202607220008,1,SKU0145,3,2026-07-22 08:16:59,2026-07-22 08:30:15,2026-07-22 08:32:08,2026-07-22 08:33:00,2026-07-22 08:40:03,L0800,陈云
SO202607220009,1,SKU0059,3,2026-07-22 08:21:54,2026-07-22 08:50:10,2026-07-22 08:51:36,2026-07-22 08:52:41,2026-07-22 09:09:55,L0783,黄利
SO202607220010,1,SKU0198,3,2026-07-22 08:23:06,2026-07-22 08:42:42,2026-07-22 08:44:09,2026-07-22 08:44:52,2026-07-22 09:10:27,L0478,唐海燕
SO202607220010,2,SKU0280,4,2026-07-22 08:23:50,2026-07-22 09:08:20,2026-07-22 09:09:42,2026-07-22 09:10:59,2026-07-22 09:36:39,L0772,孙桂英
SO202607220010,3,SKU0206,3,2026-07-22 08:23:42,2026-07-22 08:56:19,2026-07-22 08:58:37,2026-07-22 09:00:09,2026-07-22 09:20:11,L0760,孙桂英
SO202607220011,1,SKU0205,2,2026-07-22 08:26:11,2026-07-22 09:02:41,2026-07-22 09:04:28,2026-07-22 09:06:07,2026-07-22 09:32:15,L0795,张瑜
SO202607220012,1,SKU0398,1,2026-07-22 08:28:49,2026-07-22 09:02:31,2026-07-22 09:04:07,2026-07-22 09:04:53,2026-07-22 09:48:33,L0595,孙桂英
SO202607220012,2,SKU0061,3,2026-07-22 08:28:43,2026-07-22 08:47:24,2026-07-22 08:49:27,2026-07-22 08:50:52,2026-07-22 09:35:40,L0714,田桂兰
SO202607220012,3,SKU0246,4,2026-07-22 08:28:10,2026-07-22 09:06:08,2026-07-22 09:07:27,2026-07-22 09:08:18,2026-07-22 09:30:48,L0352,万帅
SO202607220013,1,SKU0052,4,2026-07-22 08:30:50,2026-07-22 09:02:25,2026-07-22 09:04:03,2026-07-22 09:05:07,2026-07-22 09:45:26,L0793,孙桂英
SO202607220014,1,SKU0441,3,2026-07-22 08:30:56,2026-07-22 09:02:06,2026-07-22 09:03:41,2026-07-22 09:04:38,2026-07-22 09:19:42,L0633,刘楠
SO202607220014,2,SKU0051,3,2026-07-22 08:30:40,2026-07-22 08:47:32,2026-07-22 08:48:44,2026-07-22 08:50:25,2026-07-22 08:59:10,L0344,万帅
SO202607220014,3,SKU0033,4,2026-07-22 08:30:47,2026-07-22 09:10:11,2026-07-22 09:11:52,2026-07-22 09:13:06,2026-07-22 09:18:21,L0797,刘艳
SO202607220015,1,SKU0145,2,2026-07-22 08:32:34,2026-07-22 09:04:13,2026-07-22 09:06:00,2026-07-22 09:07:36,2026-07-22 09:45:48,L0800,刘艳
SO202607220016,1,SKU0088,5,2026-07-22 08:32:55,2026-07-22 08:51:22,2026-07-22 08:52:59,2026-07-22 08:54:18,2026-07-22 09:22:48,L0750,张瑜
SO202607220017,1,SKU0153,1,2026-07-22 08:34:11,2026-07-22 09:09:07,2026-07-22 09:10:42,2026-07-22 09:11:57,2026-07-22 09:56:05,L0713,张晨
SO202607220017,2,SKU0052,5,2026-07-22 08:34:12,2026-07-22 09:06:47,2026-07-22 09:08:39,2026-07-22 09:09:53,2026-07-22 09:36:58,L0793,樊桂芳
SO202607220018,1,SKU0002,2,2026-07-22 08:37:02,2026-07-22 08:47:23,2026-07-22 08:48:47,2026-07-22 08:50:07,2026-07-22 09:10:27,L0781,万帅
SO202607220018,2,SKU0348,3,2026-07-22 08:37:19,2026-07-22 09:14:50,2026-07-22 09:16:17,2026-07-22 09:18:07,2026-07-22 10:02:56,L0439,张晨
SO202607220019,1,SKU0072,1,2026-07-22 08:38:21,2026-07-22 08:55:42,2026-07-22 08:56:57,2026-07-22 08:58:18,2026-07-22 09:14:00,L0507,黄利
SO202607220020,1,SKU0145,5,2026-07-22 08:45:07,2026-07-22 09:12:13,2026-07-22 09:14:11,2026-07-22 09:15:01,2026-07-22 09:50:08,L0800,张晨
SO202607220020,2,SKU0274,4,2026-07-22 08:45:31,2026-07-22 09:30:14,2026-07-22 09:31:47,2026-07-22 09:33:24,2026-07-22 10:18:20,L0557,陈云
SO202607220020,3,SKU0009,3,2026-07-22 08:45:54,2026-07-22 09:12:34,2026-07-22 09:13:49,2026-07-22 09:14:43,2026-07-22 09:30:26,L0230,张晨
SO202607220021,1,SKU0165,4,2026-07-22 08:58:41,2026-07-22 09:38:34,2026-07-22 09:39:24,2026-07-22 09:40:40,2026-07-22 10:12:39,L0291,姜琳
SO202607220022,1,SKU0052,1,2026-07-22 08:59:12,2026-07-22 09:23:25,2026-07-22 09:25:03,2026-07-22 09:26:08,2026-07-22 09:58:15,L0793,樊桂芳
SO202607220023,1,SKU0282,3,2026-07-22 09:01:08,2026-07-22 09:28:31,2026-07-22 09:30:08,2026-07-22 09:30:59,2026-07-22 09:36:07,L0734,黄利
SO202607220023,2,SKU0337,3,2026-07-22 09:01:40,2026-07-22 09:34:09,2026-07-22 09:35:36,2026-07-22 09:36:45,2026-07-22 10:04:41,L0589,唐海燕
SO202607220024,1,SKU0461,3,2026-07-22 09:02:48,2026-07-22 09:23:17,2026-07-22 09:24:22,2026-07-22 09:25:46,2026-07-22 09:52:57,L0076,魏斌
SO202607220024,2,SKU0203,1,2026-07-22 09:02:36,2026-07-22 09:39:59,2026-07-22 09:41:45,2026-07-22 09:43:05,2026-07-22 10:03:33,L0640,张瑜
SO202607220025,1,SKU0372,5,2026-07-22 09:03:15,2026-07-22 09:24:53,2026-07-22 09:26:06,2026-07-22 09:26:55,2026-07-22 09:46:12,L0120,张瑜
SO202607220026,1,SKU0407,4,2026-07-22 09:03:31,2026-07-22 09:16:02,2026-07-22 09:17:51,2026-07-22 09:19:00,2026-07-22 09:38:07,L0758,何丽
SO202607220026,2,SKU0052,4,2026-07-22 09:03:55,2026-07-22 09:44:17,2026-07-22 09:46:00,2026-07-22 09:46:55,2026-07-22 10:12:07,L0793,阎玉梅
SO202607220027,1,SKU0206,3,2026-07-22 09:09:31,2026-07-22 09:47:46,2026-07-22 09:49:43,2026-07-22 09:50:53,2026-07-22 10:09:23,L0760,唐海燕
SO202607220027,2,SKU0440,5,2026-07-22 09:09:50,2026-07-22 09:49:38,2026-07-22 09:50:58,2026-07-22 09:52:27,2026-07-22 10:11:10,L0697,张晨
SO202607220027,3,SKU0061,2,2026-07-22 09:09:58,2026-07-22 09:40:06,2026-07-22 09:41:48,2026-07-22 09:43:05,2026-07-22 09:48:36,L0714,田桂兰
SO202607220028,1,SKU0206,5,2026-07-22 09:15:46,2026-07-22 09:26:17,2026-07-22 09:28:03,2026-07-22 09:29:17,2026-07-22 09:56:02,L0760,陈云
SO202607220029,1,SKU0095,3,2026-07-22 09:16:06,2026-07-22 09:26:49,2026-07-22 09:27:53,2026-07-22 09:28:34,2026-07-22 09:44:11,L0535,樊桂芳
SO202607220029,2,SKU0153,5,2026-07-22 09:16:21,2026-07-22 09:39:43,2026-07-22 09:41:19,2026-07-22 09:42:10,2026-07-22 10:23:25,L0713,魏斌
SO202607220030,1,SKU0401,5,2026-07-22 09:16:28,2026-07-22 09:55:51,2026-07-22 09:56:26,2026-07-22 09:57:33,2026-07-22 10:36:34,L0285,李英
SO202607220031,1,SKU0407,5,2026-07-22 09:20:39,2026-07-22 09:54:51,2026-07-22 09:56:43,2026-07-22 09:57:51,2026-07-22 10:11:24,L0758,孙桂英
SO202607220032,1,SKU0379,1,2026-07-22 09:20:33,2026-07-22 09:51:46,2026-07-22 09:53:20,2026-07-22 09:54:30,2026-07-22 10:29:35,L0782,万帅
SO202607220032,2,SKU0199,4,2026-07-22 09:20:39,2026-07-22 09:39:28,2026-07-22 09:41:01,2026-07-22 09:42:28,2026-07-22 10:09:18,L0594,姜琳
SO202607220033,1,SKU0033,4,2026-07-22 09:20:55,2026-07-22 09:40:36,2026-07-22 09:42:23,2026-07-22 09:43:15,2026-07-22 10:17:39,L0797,刘楠
SO202607220034,1,SKU0443,4,2026-07-22 09:21:57,2026-07-22 09:55:29,2026-07-22 09:56:34,2026-07-22 09:57:18,2026-07-22 10:41:26,L0302,黄利
SO202607220035,1,SKU0080,1,2026-07-22 09:23:00,2026-07-22 09:40:13,2026-07-22 09:41:31,2026-07-22 09:43:04,2026-07-22 10:18:15,L0737,刘楠
SO202607220036,1,SKU0021,1,2026-07-22 09:23:23,2026-07-22 09:59:00,2026-07-22 09:59:51,2026-07-22 10:01:43,2026-07-22 10:34:36,L0482,张瑜
SO202607220037,1,SKU0205,2,2026-07-22 09:24:01,2026-07-22 10:00:47,2026-07-22 10:02:29,2026-07-22 10:03:41,2026-07-22 10:40:15,L0795,姜琳
SO202607220038,1,SKU0033,1,2026-07-22 09:28:49,2026-07-22 09:52:04,2026-07-22 09:53:45,2026-07-22 09:54:42,2026-07-22 10:26:40,L0797,李辉
SO202607220039,1,SKU0421,3,2026-07-22 09:28:42,2026-07-22 09:42:26,2026-07-22 09:44:02,2026-07-22 09:45:33,2026-07-22 10:25:23,L0791,阎玉梅
SO202607220040,1,SKU0208,4,2026-07-22 09:29:06,2026-07-22 09:49:00,2026-07-22 09:50:12,2026-07-22 09:51:05,2026-07-22 10:20:22,L0540,万帅
SO202607220041,1,SKU0426,3,2026-07-22 09:31:30,2026-07-22 09:42:10,2026-07-22 09:43:34,2026-07-22 09:45:04,2026-07-22 10:02:30,L0626,黄成
SO202607220041,2,SKU0198,3,2026-07-22 09:31:55,2026-07-22 10:14:32,2026-07-22 10:15:59,2026-07-22 10:16:57,2026-07-22 10:56:46,L0478,李英
SO202607220041,3,SKU0175,3,2026-07-22 09:31:55,2026-07-22 10:15:54,2026-07-22 10:16:34,2026-07-22 10:18:07,2026-07-22 10:28:46,L0021,李英
SO202607220042,1,SKU0203,2,2026-07-22 09:31:06,2026-07-22 09:44:07,2026-07-22 09:45:55,2026-07-22 09:47:04,2026-07-22 10:07:20,L0640,刘艳
SO202607220043,1,SKU0326,2,2026-07-22 09:32:32,2026-07-22 09:43:13,2026-07-22 09:44:35,2026-07-22 09:45:34,2026-07-22 09:54:48,L0700,樊桂芳
SO202607220044,1,SKU0372,2,2026-07-22 09:33:53,2026-07-22 10:07:58,2026-07-22 10:09:25,2026-07-22 10:10:45,2026-07-22 10:36:58,L0120,李英
SO202607220045,1,SKU0303,5,2026-07-22 09:37:05,2026-07-22 10:10:58,2026-07-22 10:12:19,2026-07-22 10:13:43,2026-07-22 10:32:22,L0277,田桂兰
SO202607220046,1,SKU0206,4,2026-07-22 09:37:02,2026-07-22 10:14:32,2026-07-22 10:16:19,2026-07-22 10:17:26,2026-07-22 11:02:13,L0760,梁波
SO202607220047,1,SKU0033,2,2026-07-22 09:43:32,2026-07-22 10:09:41,2026-07-22 10:11:28,2026-07-22 10:12:59,2026-07-22 10:46:02,L0797,孙桂英
SO202607220048,1,SKU0201,4,2026-07-22 09:44:27,2026-07-22 10:05:17,2026-07-22 10:06:51,2026-07-22 10:08:00,2026-07-22 10:37:05,L0548,何丽
SO202607220049,1,SKU0246,2,2026-07-22 09:45:47,2026-07-22 10:13:05,2026-07-22 10:14:37,2026-07-22 10:15:39,2026-07-22 10:48:18,L0352,刘艳
SO202607220049,2,SKU0338,5,2026-07-22 09:45:02,2026-07-22 10:15:34,2026-07-22 10:17:03,2026-07-22 10:18:13,2026-07-22 10:55:47,L0625,李辉
SO202607220050,1,SKU0206,3,2026-07-22 09:46:11,2026-07-22 10:22:46,2026-07-22 10:24:38,2026-07-22 10:25:41,2026-07-22 10:53:36,L0760,樊桂芳
SO202607220051,1,SKU0250,5,2026-07-22 09:49:33,2026-07-22 10:12:03,2026-07-22 10:13:01,2026-07-22 10:14:17,2026-07-22 10:54:19,L0223,梁波
SO202607220051,2,SKU0383,4,2026-07-22 09:49:37,2026-07-22 10:24:25,2026-07-22 10:26:07,2026-07-22 10:27:02,2026-07-22 10:59:21,L0747,黄成
SO202607220052,1,SKU0142,1,2026-07-22 09:49:58,2026-07-22 10:17:06,2026-07-22 10:18:29,2026-07-22 10:19:49,2026-07-22 10:30:40,L0741,李英
SO202607220053,1,SKU0315,1,2026-07-22 09:50:38,2026-07-22 10:18:58,2026-07-22 10:19:42,2026-07-22 10:20:58,2026-07-22 10:47:58,L0020,梁波
SO202607220054,1,SKU0145,4,2026-07-22 09:51:42,2026-07-22 10:23:49,2026-07-22 10:25:40,2026-07-22 10:26:53,2026-07-22 10:35:30,L0800,魏斌
SO202607220055,1,SKU0017,3,2026-07-22 09:51:39,2026-07-22 10:26:40,2026-07-22 10:27:25,2026-07-22 10:28:22,2026-07-22 10:40:05,L0368,魏斌
SO202607220055,2,SKU0153,5,2026-07-22 09:51:28,2026-07-22 10:30:32,2026-07-22 10:32:13,2026-07-22 10:33:01,2026-07-22 11:10:29,L0713,姜琳
SO202607220056,1,SKU0429,1,2026-07-22 09:51:23,2026-07-22 10:06:35,2026-07-22 10:08:32,2026-07-22 10:09:32,2026-07-22 10:50:02,L0755,陈云
SO202607220057,1,SKU0453,5,2026-07-22 09:52:08,2026-07-22 10:04:06,2026-07-22 10:05:09,2026-07-22 10:06:39,2026-07-22 10:31:15,L0270,张瑜
SO202607220058,1,SKU0332,3,2026-07-22 09:54:52,2026-07-22 10:19:34,2026-07-22 10:21:26,2026-07-22 10:22:34,2026-07-22 11:05:05,L0759,樊桂芳
SO202607220059,1,SKU0076,1,2026-07-22 09:58:38,2026-07-22 10:36:17,2026-07-22 10:38:00,2026-07-22 10:38:56,2026-07-22 11:05:29,L0680,何丽
SO202607220060,1,SKU0349,1,2026-07-22 09:58:11,2026-07-22 10:13:39,2026-07-22 10:14:10,2026-07-22 10:15:30,2026-07-22 10:58:16,L0053,张晨
SO202607220060,2,SKU0267,5,2026-07-22 09:58:38,2026-07-22 10:29:07,2026-07-22 10:30:27,2026-07-22 10:31:40,2026-07-22 10:43:39,L0581,何丽
SO202607220061,1,SKU0203,3,2026-07-22 09:59:11,2026-07-22 10:26:50,2026-07-22 10:28:37,2026-07-22 10:30:11,2026-07-22 10:41:12,L0640,刘艳
SO202607220061,2,SKU0257,1,2026-07-22 09:59:27,2026-07-22 10:27:29,2026-07-22 10:29:04,2026-07-22 10:30:13,2026-07-22 11:04:33,L0715,叶华
SO202607220062,1,SKU0182,2,2026-07-22 10:00:44,2026-07-22 10:33:54,2026-07-22 10:34:46,2026-07-22 10:35:44,2026-07-22 11:16:07,L0258,张瑜
SO202607220063,1,SKU0330,2,2026-07-22 10:00:04,2026-07-22 10:27:43,2026-07-22 10:28:40,2026-07-22 10:29:59,2026-07-22 10:45:33,L0414,姜琳
SO202607220063,2,SKU0293,5,2026-07-22 10:00:35,2026-07-22 10:18:56,2026-07-22 10:20:12,2026-07-22 10:21:02,2026-07-22 10:30:57,L0541,阎玉梅
SO202607220063,3,SKU0226,1,2026-07-22 10:00:12,2026-07-22 10:35:16,2026-07-22 10:36:02,2026-07-22 10:37:22,2026-07-22 11:07:09,L0293,魏斌
SO202607220064,1,SKU0489,5,2026-07-22 10:01:25,2026-07-22 10:35:55,2026-07-22 10:37:09,2026-07-22 10:38:16,2026-07-22 11:11:10,L0729,姜琳
SO202607220064,2,SKU0084,4,2026-07-22 10:01:44,2026-07-22 10:23:22,2026-07-22 10:24:45,2026-07-22 10:26:13,2026-07-22 11:08:36,L0736,何丽
SO202607220065,1,SKU0123,1,2026-07-22 10:03:56,2026-07-22 10:40:03,2026-07-22 10:41:35,2026-07-22 10:43:00,2026-07-22 10:48:05,L0560,李英
SO202607220066,1,SKU0202,5,2026-07-22 10:06:09,2026-07-22 10:34:51,2026-07-22 10:36:10,2026-07-22 10:37:39,2026-07-22 10:48:28,L0733,阎玉梅
SO202607220067,1,SKU0268,2,2026-07-22 10:09:12,2026-07-22 10:26:21,2026-07-22 10:27:18,2026-07-22 10:28:11,2026-07-22 11:04:07,L0175,梁波
SO202607220068,1,SKU0050,2,2026-07-22 10:09:16,2026-07-22 10:35:03,2026-07-22 10:35:48,2026-07-22 10:36:38,2026-07-22 11:21:16,L0051,魏斌
SO202607220068,2,SKU0280,3,2026-07-22 10:09:49,2026-07-22 10:51:19,2026-07-22 10:52:34,2026-07-22 10:54:09,2026-07-22 11:34:35,L0772,张晨
SO202607220068,3,SKU0059,1,2026-07-22 10:09:16,2026-07-22 10:26:35,2026-07-22 10:28:03,2026-07-22 10:28:59,2026-07-22 11:05:58,L0783,叶华
SO202607220069,1,SKU0229,2,2026-07-22 10:10:11,2026-07-22 10:30:43,2026-07-22 10:31:47,2026-07-22 10:33:11,2026-07-22 10:45:38,L0459,孙桂英
SO202607220069,2,SKU0145,1,2026-07-22 10:10:40,2026-07-22 10:47:16,2026-07-22 10:49:04,2026-07-22 10:50:06,2026-07-22 11:25:54,L0800,万帅
